x1,x2,y
-4.1013795466878,3.28250953731546,-1.37212229345511
-3.11159144717724,0.637153839007517,2.48196048442536
4.54208942617528,-0.304253799524342,-4.03362226034554
4.65949379148264,-1.38263933701234,0.509153141224465
-4.97952272924988,0.543734582772977,4.78583812190707
1.69711052031977,0.572528129239565,-0.858512362319969
4.88121408885733,4.1536566084158,-1.50701445441305
3.8438551035769,-4.16135474257952,4.70053441530837
1.96917740107469,-3.33752699119338,-1.14466645650504
2.05904942159045,2.79451082991054,4.40424940337498
0.575081504184487,1.47790359765898,0.750492381327256
1.00200833396762,4.34798351717839,4.02052223822874
-4.4224356049348,0.550698406691058,4.29633019566697
-1.17643592289997,-4.67519742387184,4.27259754824661
-2.60496766179794,4.75870545246255,-2.31222268370669
1.09133358251707,-3.64142396478206,-2.27300394808431
-3.50487116479178,0.848922450119965,2.61764857763445
-0.840049098022331,3.18566270242329,-3.21151968003223
0.459180024620872,1.42721394549084,0.566856224023649
1.9771917166445,-3.31509132516336,-1.09757496191177
2.77290177252523,1.37950936801816,-0.030023400315436
4.92092039252091,3.94174493647993,-0.428450333190525
-1.77927113485241,-4.29148419151186,3.47157771078015
-3.51700104873998,-0.26558042083032,3.29632039119274
2.03914257360341,2.13774878758537,3.00269721427274
-2.65755671481409,4.64237768619595,-2.34626191002478
-3.0065582473799,1.68603219592615,-0.572678142558977
3.35145522837918,-1.4296938833667,-0.173489174833395
2.1298321052894,0.731559172400562,-0.964688263157938
-4.27585930777411,-4.11696595570218,-6.129049155562
-4.32120921191844,-3.08136678719935,-7.16197470911803
3.63077537008901,4.32922392557854,-0.676928315274997
1.94129365841744,2.70475998759862,4.28023379296723
2.09826758129879,-2.61051938104844,-0.446443976855187
3.31984224179884,-1.50661338170296,0.054202363720347
-0.586699499492468,1.10458870361943,-0.347794878144192
-1.59104606887178,2.92688930315713,-4.48080431455036
0.965628319865496,-3.77195199544261,-2.32202818495384
-1.85270922838711,-1.74734481672278,1.35297199954033
-0.800245293768372,4.44616745008757,-3.40077994940101
3.46997328274949,-2.32533605905121,3.1267155373993
-2.73055429233306,-1.27248854232567,1.31095582858287
3.13026358249289,-3.16614233173124,3.09345166146841
-2.23027528284647,1.97546121950764,-2.4393132204134
4.22668978300792,-2.37094335959447,5.12921542716566
4.92302882592364,-4.57581611870136,5.14494232421915
-3.8221675619842,0.468241781482632,3.70539804734798
4.7376302751074,2.60566823906102,1.4685618777944
4.08258653425647,-3.67814267767341,6.48135907116161
1.07907177003379,-2.02388078284952,-1.31173744373725
0.024868739859047,-0.481717241342635,-0.034017158889193
2.53116149610847,0.799284148335579,-1.30661024596837
4.7477030551439,0.002124658187671,-4.74981567268471
-0.079344727009236,-1.536078120946,0.124506008604574
-2.93684044673564,-2.10986404161889,-1.07859918168213
-1.79437364472051,-0.59894584120578,2.06606610113108
-0.887480102387009,1.84417709974225,-1.66973756313758
1.23424671770866,-4.50723823077857,-4.00294660670585
-1.99031479656078,-3.42993712046927,1.22436418038538
2.79448214948163,-0.028173625624268,-2.80295732046918
2.26268440317555,1.55218713934768,1.15314625879446
-0.770134198997326,0.253150084985098,0.569337609016583
-2.0749466714154,-4.67144579658118,4.0053177438962
4.0171460556177,-0.925959927495275,-1.70353384727907
-1.57618908079662,1.96468099230007,-2.56955990492523
1.61725430040557,2.51034902148859,3.81324043482214
-4.13408741002094,2.82352582978416,-1.56233027571851
-1.6771751422287,-4.40891970040028,3.88280169002479
-3.94658079187675,0.483411711149252,3.84281309495769
-4.46111565167964,3.56987695796222,-0.600415338625369
-3.45643573365442,1.07467037881524,1.97813020636021
1.21318487386996,1.14657254566168,0.574672032292313
4.31092408483967,-3.86162087112115,6.79547886674134
0.028007099540759,-2.61620738610288,-0.049032998175456
-2.38564661608228,-4.10862537791232,1.46398565583109
-3.20415651585385,0.852201763000396,2.16266630577555
0.248398735918926,2.25903441889222,0.713165733037632
-3.32568695962343,-1.54265327560759,-0.188809651711407
-4.12573035541378,-0.523372547676463,3.13759181734153
0.015431944609262,-0.285157818474557,-0.019209125539894
1.12253565321644,4.6861044066463,4.2526299821061
2.5867834506708,-2.76054996664287,0.947046919564271
-4.69868646463106,-0.453797534089727,3.76937191695555
-3.58731081172818,0.815648146506058,2.81036134841837
-3.77351178945936,-3.64863006534334,-5.45398003672917
2.15413544192362,2.68684124387918,4.17772432354409
-4.77627322720583,-2.91737972218203,-7.56814881298241
-4.01262288963298,-1.72176407829722,-1.92061542459692
0.900784587895699,3.9082951237841,3.71212502627942
-3.5568214629242,0.523630896762269,3.29147295827654
-1.97136113347378,-1.21460445630938,1.80588621200186
4.74957432507051,-0.794526971533953,-2.53368027989291
-1.58084139479351,4.85821949824119,-4.62825572056513
-3.34202683743757,-4.39801145972824,-1.90905817164715
4.20834978358355,1.39177700283198,-1.96805245816028
-0.122772537024073,-2.02224236081735,0.194090955225834
-1.18404822068654,-2.3744559774803,1.34668236559459
4.61806426995041,1.80910662074337,-0.710919712503485
2.64902273613269,-2.01861248836467,0.192436322975446
-4.01303934969679,-4.14430520435222,-5.33056172004287
2.95711842248921,-2.82855197360813,2.2945666780735
-1.380033974561,0.732045491673516,0.307715204023402
-4.31231257681344,-4.70228465742344,-4.37452331870158
0.958452653328258,-0.014851896528009,-0.970500301856319
-3.3856981388607,-2.95859171451547,-4.04422114785511
4.15351628741797,0.515782838068511,-4.05048062112786
3.69514922432041,0.276322833402276,-3.70024160103096
3.45232610476472,-1.58295896697604,0.525989220273134
0.354403233194292,-0.889772493019933,-0.531906719115922
-4.84093164593272,4.53615693777422,3.65001446741055
4.08356082028784,-0.472557037666376,-3.25386740747264
2.59493851885021,-1.63495370440016,-0.683530791058199
-0.263294917554889,-0.579879625344081,0.371175131878635
0.158187312992423,4.19073290162692,0.738986867327759
0.464429189962784,-3.76708800049198,-1.31082560756768
3.07067037274173,-4.97928830496557,-1.16271069695598
0.457586743883253,2.47431309163836,1.45255105636155
-3.54481079867465,-2.91771181898675,-4.60119664124931
-0.553311433780348,-0.963274148193078,0.822057128972109
0.507206325374602,4.78892458650119,2.2873772719932
3.74496563452121,2.75364956530339,1.90418956474826
-1.98342796235273,-2.94819341462428,0.754297477927818
3.59340817086364,-1.4389953205487,0.156020002596663
-3.13795173954448,4.5717336254709,-0.456561069114843
-4.12944013521205,1.36924471310706,1.96977602815965
-3.13973304380236,-2.48194649317446,-2.47643025838458
-3.14109256745524,-3.16565598538628,-3.13860009543433
4.20573465549242,-3.32749424549168,7.04274067603441
3.58355461949562,-1.7051487119182,1.20932750844985
-4.48942724760049,3.38268000153393,-1.06064027540916
2.87955358048719,1.93101823324479,1.51522188164393
-4.49268053676347,-1.39144312340243,-0.556530660317489
0.0375125769074,2.62030869548176,0.130801654716559
3.16352923413124,-1.53822495428249,-0.069281581558142
0.915750580557459,-3.19103171609761,-1.61592050451015
1.41967771646444,-3.70638654645081,-2.46494570137309
4.73532440966434,4.45276541929511,-3.23595723987394
-4.95780402112884,-2.4989156374183,-6.3927328389509
-2.44732824449483,4.84367069890921,-2.77871145117039
-3.72855587970273,-0.805630932990497,2.13642105048464
-3.8853820861815,1.19412597264702,2.23766622974209
4.79172487760416,3.15619430694322,1.64494738797496
3.44723093132234,2.83437401747205,2.43295731884081
-2.63474034947242,1.53479766960156,-0.65020667021265
-3.1934277506908,-1.36090442397709,0.594852981069934
